provider,case_id,docket_number,court,docket_id,entry_id,entry_number,h_scheduled,h_rescheduled,h_held,h_cancelled,d_set,d_rescheduled,d_met_filed,d_cancelled
ollama/gpt-oss:20b,us-v-schmitz,1:24-cr-00234,njd,73292090,464559214,11,0,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,26-1049,cadc,72380208,463398262,,0,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,26-1049,cadc,72380208,461341257,,0,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,26-1049,cadc,72380208,463763079,,0,0,0,0,0,0,1,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,26-1049,cadc,72380208,463763080,,0,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,26-1049,cadc,72380208,456320233,1208828684,0,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,26-1049,cadc,72380208,456324568,1208828702,0,0,0,0,11,0,0,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,26-1049,cadc,72380208,456841368,1208829661,0,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,26-1049,cadc,72380208,456897490,1208829735,0,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,26-1049,cadc,72380208,456940788,1208829854,0,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,26-1049,cadc,72380208,456956807,1208829888,0,0,0,0,0,0,1,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,26-1049,cadc,72380208,457005995,1208830023,0,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,26-1049,cadc,72380208,457015157,1208830045,0,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,26-1049,cadc,72380208,457056523,1208830127,0,0,0,0,0,0,1,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,26-1049,cadc,72380208,457058544,1208830145,0,0,0,0,2,0,0,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,26-1049,cadc,72380208,457122575,1208830425,0,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,26-1049,cadc,72380208,457122935,1208830434,0,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,26-1049,cadc,72380208,457166590,1208830529,0,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,26-1049,cadc,72380208,457351592,1208831045,0,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,26-1049,cadc,72380208,457361936,1208831066,0,0,0,0,0,0,1,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,26-1049,cadc,72380208,457362419,1208831071,0,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,26-1049,cadc,72380208,457364974,1208831083,0,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,26-1049,cadc,72380208,457365659,1208831087,0,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,26-1049,cadc,72380208,457365668,1208831090,0,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,26-1049,cadc,72380208,457374628,1208831117,0,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,26-1049,cadc,72380208,457374783,1208831120,0,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,26-1049,cadc,72380208,457480578,1208831436,0,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,26-1049,cadc,72380208,457482365,1208831446,0,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,26-1049,cadc,72380208,457486499,1208831460,0,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,26-1049,cadc,72380208,457528056,1208831539,0,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,26-1049,cadc,72380208,457565414,1208831564,0,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,26-1049,cadc,72380208,457566233,1208831569,0,0,0,0,0,0,1,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,26-1049,cadc,72380208,457638620,1208831708,0,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,26-1049,cadc,72380208,457918517,1208832389,0,0,0,0,0,0,1,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,26-1049,cadc,72380208,458278182,1208833581,0,0,0,0,0,0,1,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,26-1049,cadc,72380208,460114490,1208838607,0,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,26-1049,cadc,72380208,460116482,1208838610,0,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,26-1049,cadc,72380208,460116699,1208838613,0,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,26-1049,cadc,72380208,460116733,1208838616,0,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,26-1049,cadc,72380208,460116850,1208838622,0,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,26-1049,cadc,72380208,460140658,1208838678,1,0,0,0,6,0,0,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,26-1049,cadc,72380208,460364655,1208839342,0,0,0,0,0,0,1,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,26-1049,cadc,72380208,461558949,1208843021,0,0,0,0,0,0,1,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,26-1049,cadc,72380208,461601473,1208843139,0,0,0,0,0,0,1,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,26-1049,cadc,72380208,461608246,1208843183,0,0,0,0,0,0,1,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,26-1049,cadc,72380208,461646121,1208843262,0,0,0,0,0,0,1,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,26-1049,cadc,72380208,461651662,1208843288,0,0,0,0,0,0,1,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,26-1049,cadc,72380208,461655453,1208843319,0,0,0,0,0,0,1,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,26-1049,cadc,72380208,461655464,1208843334,0,1,0,0,0,0,1,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,26-1049,cadc,72380208,461655465,1208843337,0,0,0,0,0,0,1,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,26-1049,cadc,72380208,461655562,1208843343,0,0,0,0,0,0,1,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,26-1049,cadc,72380208,461663873,1208843391,0,0,0,0,0,0,1,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,26-1049,cadc,72380208,461663920,1208843394,0,0,0,0,0,0,1,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,26-1049,cadc,72380208,461664013,1208843397,0,0,0,0,0,0,1,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,26-1049,cadc,72380208,461667294,1208843409,0,0,0,0,0,0,1,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,26-1049,cadc,72380208,461669861,1208843421,0,0,0,0,0,0,1,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,26-1049,cadc,72380208,461673232,1208843442,0,0,0,0,0,0,1,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,26-1049,cadc,72380208,461673387,1208843451,0,0,0,0,0,0,1,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,26-1049,cadc,72380208,461673449,1208843454,0,0,0,0,0,0,1,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,26-1049,cadc,72380208,461674202,1208843463,0,0,0,0,0,0,1,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,26-1049,cadc,72380208,461674957,1208843469,0,0,0,0,0,0,1,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,26-1049,cadc,72380208,461747932,1208843643,0,0,0,0,0,0,1,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,26-1049,cadc,72380208,461807042,1208843910,0,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,26-1049,cadc,72380208,462290664,1208845354,0,0,0,0,0,0,1,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,26-1049,cadc,72380208,463150061,1208847713,0,0,0,0,1,0,0,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,26-1049,cadc,72380208,463202735,1208847824,0,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,26-1049,cadc,72380208,463217286,1208847842,0,0,0,0,0,0,1,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,26-1049,cadc,72380208,463749760,1208849217,0,0,0,0,0,0,1,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,26-1049,cadc,72380208,463789017,1208849337,0,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,26-1049,cadc,72380208,463909879,1208849633,0,0,0,0,0,0,1,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,26-1049,cadc,72380208,464596164,1208851556,0,0,1,0,0,0,0,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,26-1049,cadc,72380208,464847347,1208852327,0,0,0,0,1,0,0,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,26-1049,cadc,72380208,464902821,1208852485,0,0,0,0,1,0,0,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,26-1049,cadc,72380208,465031068,1208852954,0,0,0,0,1,0,0,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,26-1049,cadc,72380208,466296140,1208856734,0,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,26-1049,cadc,72380208,466300845,1208856765,0,0,0,0,1,0,1,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,26-1049,cadc,72380208,466373278,1208857024,0,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,26-1049,cadc,72380208,466454125,1208857200,0,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,26-1049,cadc,72380208,466454126,1208857212,0,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,26-2011,ca9,73136734,459530641,1,0,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,26-2011,ca9,73136734,459530642,2,0,0,0,0,3,0,0,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,26-2011,ca9,73136734,460161677,10,0,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,26-2011,ca9,73136734,460240983,11,0,0,0,0,1,0,0,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,26-2011,ca9,73136734,460952840,12,0,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,26-2011,ca9,73136734,461630149,13,0,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,26-2011,ca9,73136734,461642856,14,0,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,26-2011,ca9,73136734,461931212,15,0,0,0,0,0,0,1,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,26-2011,ca9,73136734,461931213,16,0,0,0,0,0,0,1,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,26-2011,ca9,73136734,462148737,17,0,0,0,0,1,0,0,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,3:26-cv-01996,cand,72379655,456306856,3,0,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,3:26-cv-01996,cand,72379655,456316762,5,0,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,3:26-cv-01996,cand,72379655,456316763,6,0,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,3:26-cv-01996,cand,72379655,456352713,21,0,0,0,0,1,0,0,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,3:26-cv-01996,cand,72379655,456376526,23,2,0,0,0,2,0,0,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,3:26-cv-01996,cand,72379655,456376416,24,0,0,0,0,2,0,0,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,3:26-cv-01996,cand,72379655,456376830,25,0,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,3:26-cv-01996,cand,72379655,456417492,27,0,0,0,0,2,0,0,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,3:26-cv-01996,cand,72379655,456550165,34,0,0,0,0,1,0,0,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,3:26-cv-01996,cand,72379655,456606231,38,1,0,1,0,0,2,0,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,3:26-cv-01996,cand,72379655,456668967,40,0,0,0,0,2,0,0,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,3:26-cv-01996,cand,72379655,456742976,47,0,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,3:26-cv-01996,cand,72379655,456831545,54,0,0,0,0,1,0,0,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,3:26-cv-01996,cand,72379655,456994258,55,0,0,0,0,1,0,0,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,3:26-cv-01996,cand,72379655,456995466,57,0,0,0,0,2,0,0,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,3:26-cv-01996,cand,72379655,457002827,58,0,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,3:26-cv-01996,cand,72379655,457121296,67,0,0,0,0,0,0,1,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,3:26-cv-01996,cand,72379655,457152869,71,0,0,0,0,2,0,0,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,3:26-cv-01996,cand,72379655,457156981,72,0,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,3:26-cv-01996,cand,72379655,457158179,73,0,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,3:26-cv-01996,cand,72379655,457160248,74,0,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,3:26-cv-01996,cand,72379655,457160233,75,0,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,3:26-cv-01996,cand,72379655,457160198,77,0,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,3:26-cv-01996,cand,72379655,457161350,78,0,0,0,0,2,0,0,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,3:26-cv-01996,cand,72379655,457161699,80,0,0,0,0,0,0,1,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,3:26-cv-01996,cand,72379655,457162774,82,0,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,3:26-cv-01996,cand,72379655,457162765,83,0,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,3:26-cv-01996,cand,72379655,457564033,96,0,0,0,0,0,0,1,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,3:26-cv-01996,cand,72379655,457984165,111,0,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,3:26-cv-01996,cand,72379655,457984166,112,1,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,3:26-cv-01996,cand,72379655,458045238,113,0,0,0,0,0,0,1,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,3:26-cv-01996,cand,72379655,458218790,118,0,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,3:26-cv-01996,cand,72379655,458344352,122,0,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,3:26-cv-01996,cand,72379655,458411293,123,0,0,0,0,2,0,0,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,3:26-cv-01996,cand,72379655,458417237,124,0,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,3:26-cv-01996,cand,72379655,458417238,125,0,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,3:26-cv-01996,cand,72379655,458461841,127,0,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,3:26-cv-01996,cand,72379655,458500651,128,1,0,0,0,2,0,0,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,3:26-cv-01996,cand,72379655,458510170,129,0,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,3:26-cv-01996,cand,72379655,458515105,130,0,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,3:26-cv-01996,cand,72379655,458561276,131,0,0,0,0,1,0,0,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,3:26-cv-01996,cand,72379655,458693121,132,0,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,3:26-cv-01996,cand,72379655,458698978,133,0,0,1,0,2,0,0,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,3:26-cv-01996,cand,72379655,458822011,137,0,0,0,0,1,0,0,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,3:26-cv-01996,cand,72379655,459335714,139,0,0,0,0,1,0,0,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,3:26-cv-01996,cand,72379655,459402408,140,0,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,3:26-cv-01996,cand,72379655,459457629,141,0,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,3:26-cv-01996,cand,72379655,459643150,144,0,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,3:26-cv-01996,cand,72379655,459646931,145,0,0,0,0,1,0,0,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,3:26-cv-01996,cand,72379655,459866004,146,0,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,3:26-cv-01996,cand,72379655,460224140,147,0,0,0,0,2,0,0,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,3:26-cv-01996,cand,72379655,461544129,149,0,0,0,0,12,0,0,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,3:26-cv-01996,cand,72379655,461818939,150,0,1,0,0,0,5,0,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,3:26-cv-01996,cand,72379655,465017972,153,0,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,anthropic-v-dow,3:26-cv-01996,cand,72379655,465031807,154,0,0,0,0,0,1,0,0
ollama/gpt-oss:20b-medium,us-v-ding,3:24-cr-00141,cand,68317014,382361246,10,0,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,us-v-ding,3:24-cr-00141,cand,68317014,382387579,13,0,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,us-v-ding,3:24-cr-00141,cand,68317014,382555835,14,1,0,0,1,0,0,0,0
ollama/gpt-oss:20b-medium,us-v-ding,3:24-cr-00141,cand,68317014,382892391,15,1,0,0,1,0,0,0,0
ollama/gpt-oss:20b-medium,us-v-ding,3:24-cr-00141,cand,68317014,385155622,16,0,1,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,us-v-ding,3:24-cr-00141,cand,68317014,398487933,18,1,0,1,0,0,0,0,0
ollama/gpt-oss:20b-medium,us-v-ding,3:24-cr-00141,cand,68317014,392190450,19,0,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,us-v-ding,3:24-cr-00141,cand,68317014,392236656,20,0,0,1,0,2,0,0,0
ollama/gpt-oss:20b-medium,us-v-ding,3:24-cr-00141,cand,68317014,393137404,21,0,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,us-v-ding,3:24-cr-00141,cand,68317014,398487934,22,0,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,us-v-ding,3:24-cr-00141,cand,68317014,393494723,23,0,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,us-v-ding,3:24-cr-00141,cand,68317014,393677657,27,1,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,us-v-ding,3:24-cr-00141,cand,68317014,393774693,28,0,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,us-v-ding,3:24-cr-00141,cand,68317014,394705766,30,0,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,us-v-ding,3:24-cr-00141,cand,68317014,394778222,32,0,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,us-v-ding,3:24-cr-00141,cand,68317014,395070382,35,0,0,1,0,0,0,0,0
ollama/gpt-oss:20b-medium,us-v-ding,3:24-cr-00141,cand,68317014,415597004,36,0,1,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,us-v-ding,3:24-cr-00141,cand,68317014,415597005,37,1,0,1,0,0,0,0,0
ollama/gpt-oss:20b-medium,us-v-ding,3:24-cr-00141,cand,68317014,406222011,39,0,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,us-v-ding,3:24-cr-00141,cand,68317014,406237814,40,1,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,us-v-ding,3:24-cr-00141,cand,68317014,415597007,41,1,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,us-v-ding,3:24-cr-00141,cand,68317014,415597008,43,1,0,1,0,0,0,0,0
ollama/gpt-oss:20b-medium,us-v-ding,3:24-cr-00141,cand,68317014,415663810,45,1,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,us-v-ding,3:24-cr-00141,cand,68317014,415947528,46,2,0,1,0,1,0,0,0
ollama/gpt-oss:20b-medium,us-v-ding,3:24-cr-00141,cand,68317014,416173648,47,0,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,us-v-ding,3:24-cr-00141,cand,68317014,416249439,50,0,0,1,0,0,0,0,0
ollama/gpt-oss:20b-medium,us-v-ding,3:24-cr-00141,cand,68317014,416368891,51,0,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,us-v-ding,3:24-cr-00141,cand,68317014,417669096,55,5,0,0,0,9,0,0,0
ollama/gpt-oss:20b-medium,us-v-ding,3:24-cr-00141,cand,68317014,418278641,63,1,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,us-v-ding,3:24-cr-00141,cand,68317014,418354205,64,0,0,0,0,0,0,1,0
ollama/gpt-oss:20b-medium,us-v-ding,3:24-cr-00141,cand,68317014,419073950,65,0,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,us-v-ding,3:24-cr-00141,cand,68317014,419104486,66,0,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,us-v-ding,3:24-cr-00141,cand,68317014,419218220,67,1,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,us-v-ding,3:24-cr-00141,cand,68317014,419218133,68,0,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,us-v-ding,3:24-cr-00141,cand,68317014,419367872,69,0,0,0,1,0,0,0,0
ollama/gpt-oss:20b-medium,us-v-ding,3:24-cr-00141,cand,68317014,419566408,71,0,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,us-v-ding,3:24-cr-00141,cand,68317014,419682222,72,0,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,us-v-ding,3:24-cr-00141,cand,68317014,419734952,73,0,1,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,us-v-ding,3:24-cr-00141,cand,68317014,419768935,74,0,0,0,0,0,0,1,0
ollama/gpt-oss:20b-medium,us-v-ding,3:24-cr-00141,cand,68317014,420277032,75,0,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,us-v-ding,3:24-cr-00141,cand,68317014,420373422,76,0,1,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,us-v-ding,3:24-cr-00141,cand,68317014,420538594,77,0,0,0,0,0,0,2,0
ollama/gpt-oss:20b-medium,us-v-ding,3:24-cr-00141,cand,68317014,421624229,78,0,0,0,1,0,0,0,0
ollama/gpt-oss:20b-medium,us-v-ding,3:24-cr-00141,cand,68317014,421501250,80,0,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,us-v-ding,3:24-cr-00141,cand,68317014,428218494,83,1,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,us-v-ding,3:24-cr-00141,cand,68317014,421914194,84,0,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,us-v-ding,3:24-cr-00141,cand,68317014,422556822,85,0,0,0,0,2,0,0,0
ollama/gpt-oss:20b-medium,us-v-ding,3:24-cr-00141,cand,68317014,422867910,86,0,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,us-v-ding,3:24-cr-00141,cand,68317014,422887203,87,0,0,0,0,0,0,1,0
ollama/gpt-oss:20b-medium,us-v-ding,3:24-cr-00141,cand,68317014,423322961,89,0,0,0,0,0,0,1,0
ollama/gpt-oss:20b-medium,us-v-ding,3:24-cr-00141,cand,68317014,423323967,90,0,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,us-v-ding,3:24-cr-00141,cand,68317014,423587571,91,0,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,us-v-ding,3:24-cr-00141,cand,68317014,423868504,95,1,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,us-v-ding,3:24-cr-00141,cand,68317014,428218501,96,0,0,0,1,0,0,0,0
ollama/gpt-oss:20b-medium,us-v-ding,3:24-cr-00141,cand,68317014,428218503,97,1,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,us-v-ding,3:24-cr-00141,cand,68317014,425176081,98,0,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,us-v-ding,3:24-cr-00141,cand,68317014,426628345,99,0,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,us-v-ding,3:24-cr-00141,cand,68317014,428218504,100,0,0,0,1,0,0,0,0
ollama/gpt-oss:20b-medium,us-v-ding,3:24-cr-00141,cand,68317014,427428359,101,1,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,us-v-ding,3:24-cr-00141,cand,68317014,427458915,102,0,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,us-v-ding,3:24-cr-00141,cand,68317014,427463174,103,1,0,0,0,2,0,0,0
ollama/gpt-oss:20b-medium,us-v-ding,3:24-cr-00141,cand,68317014,427487807,104,0,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,us-v-ding,3:24-cr-00141,cand,68317014,438441872,109,1,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,us-v-ding,3:24-cr-00141,cand,68317014,438441873,111,3,1,1,0,0,0,0,0
ollama/gpt-oss:20b-medium,us-v-ding,3:24-cr-00141,cand,68317014,438441874,112,0,1,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,us-v-ding,3:24-cr-00141,cand,68317014,433499152,113,11,0,0,0,12,0,0,0
ollama/gpt-oss:20b-medium,us-v-ding,3:24-cr-00141,cand,68317014,433930501,114,0,0,0,0,1,1,0,0
ollama/gpt-oss:20b-medium,us-v-ding,3:24-cr-00141,cand,68317014,434253193,118,1,0,0,0,2,0,0,0
ollama/gpt-oss:20b-medium,us-v-ding,3:24-cr-00141,cand,68317014,435963560,120,0,0,0,0,0,0,1,0
ollama/gpt-oss:20b-medium,us-v-ding,3:24-cr-00141,cand,68317014,436521131,124,0,0,0,0,0,0,0,0
ollama/gpt-oss:20b-medium,us-v-ding,3:24-cr-00141,cand,68317014,436539329,128,0,0,0,0,1,2,0,0
ollama/gpt-oss:20b-medium,us-v-ding,3:24-cr-00141,cand,68317014,437329039,141,0,0,0,0,0,0,1,0
